,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,w,x,y,z,roll,pitch,yaw,x_difference,y_difference,z_difference
13,-0.019775390625,0.022216796875,0.955078125,0.3473282442748092,-0.6183206106870229,-0.2183206106870229,0.9998652923308818,0.01383199860316447,-0.004798420249592368,-0.0022810860981411912,0.02770676670041724,0.027600670912365913,-0.004798420249592368,-0.00010023145924213629,-9.56291387354788e-05,-2.4775529921363003e-06
14,0.001708984375,0.010498046875,0.957763671875,0.40381679389312974,-0.5702290076335877,-0.06412213740458016,0.9999146161479238,0.012029739437779415,-0.004928469983786061,-0.0024102164040522836,0.024082399050828904,0.024001740468827686,-0.004928469983786061,-9.946130376098658e-05,-9.597592772278816e-05,-2.433715870361586e-06
15,-0.015869140625,0.0224609375,0.95654296875,0.4061068702290077,-0.5091603053435114,-0.07022900763358779,0.9998906081879575,0.012538059606500812,-0.0054075618062486295,-0.0026109855209934,0.025117382012168014,0.02501051007759075,-0.0054075618062486295,-9.88410358742018e-05,-9.639329344712944e-05,-2.356660874201813e-06
16,-0.0185546875,0.019775390625,0.9677734375,0.4083969465648855,-0.4992366412213741,-0.08091603053435115,0.9998996266786562,0.010483645063970466,-0.005874692633555769,-0.002841762755567861,0.021021892383016865,0.020907124585341483,-0.005874692633555769,-9.925334514918459e-05,-9.615862487705148e-05,-2.073169367934596e-06
17,-0.013671875,0.019775390625,0.964599609375,0.4305343511450382,-0.4977099236641221,-0.07938931297709924,0.9999270586680754,0.010910113256808051,-0.006047833761793243,-0.002977746878358072,0.021846398899657532,0.02175537588867651,-0.006047833761793243,-9.970857467165734e-05,-9.599740489316877e-05,-1.6250785779073324e-06
18,-0.015869140625,0.022705078125,0.96044921875,0.4809160305343512,-0.4992366412213741,-0.0984732824427481,0.9998887425491059,0.01273461453439643,-0.00662458944954383,-0.0032223007108924495,0.02551723031096638,0.025387052827442455,-0.00662458944954383,-9.958582818322678e-05,-9.599061998111504e-05,-1.6060918551017712e-06
19,-0.010009765625,0.021484375,0.954833984375,0.4351145038167939,-0.5045801526717557,-0.055725190839694655,0.9999276239526745,0.011161597315164149,-0.006722772267159887,-0.0033278888617014986,0.02234390208614306,0.02224912544983653,-0.006722772267159887,-9.942432838103393e-05,-9.587181939270076e-05,-2.0305295529089247e-06
20,-0.000732421875,0.026611328125,0.956298828125,0.3114503816793893,-0.5068702290076336,-0.0732824427480916,0.9998877654505468,0.014563608391556532,-0.006868712069253087,-0.003444910531486813,0.029123272346491133,0.029027683360773774,-0.006868712069253087,-9.895166324135886e-05,-9.572875403203732e-05,-2.375735506983839e-06
21,-0.00439453125,0.02783203125,0.948974609375,0.2450381679389313,-0.4923664122137405,-0.06793893129770992,0.9998756744520538,0.015175647493981929,-0.007363663479578319,-0.0036481948172331826,0.030368837265996013,0.03024140340674901,-0.007363663479578319,-9.842529430435056e-05,-9.546480649735464e-05,-2.618409538725536e-06
22,-0.014404296875,0.0234375,0.954833984375,0.3091603053435115,-0.483969465648855,-0.07709923664122137,0.9998847643528349,0.013898839404746479,-0.007872237023045675,-0.003870721311808725,0.02783583840748466,0.027690416969493602,-0.007872237023045675,-9.86224979643927e-05,-9.538117473614852e-05,-2.797302651892672e-06
23,-0.030029296875,0.025390625,0.96484375,0.29465648854961835,-0.5152671755725191,-0.07709923664122137,0.9998615051467863,0.014221546580770626,-0.008402999150494021,-0.004093263663501281,0.028508595882043013,0.02832651686750299,-0.008402999150494021,-9.960746819848248e-05,-9.552379680213396e-05,-2.439499448482474e-06
24,-0.009765625,0.03076171875,0.961669921875,0.22137404580152675,-0.5083969465648855,-0.06946564885496183,0.9998433516767347,0.016858444139847176,-0.008480868928106417,-0.004183620605348089,0.03374721127330314,0.03357685668254358,-0.008480868928106417,-0.00010012932491163402,-9.53986070933968e-05,-1.868826864759021e-06
25,-0.02099609375,0.026611328125,0.958984375,0.2618320610687023,-0.4870229007633588,-0.07938931297709924,0.9998447252158158,0.015935691140067553,-0.009038538859323162,-0.004422608939537919,0.031927983882867536,0.03173080319068008,-0.009038538859323162,-9.978060195917696e-05,-9.517798936905536e-05,-1.8374867248019455e-06
26,-0.0185546875,0.022705078125,0.966552734375,0.3236641221374046,-0.5114503816793893,-0.07709923664122137,0.9998684509043233,0.013561704187255432,-0.009508057251378882,-0.004651169587658016,0.027196824706484483,0.026996964016525887,-0.009508057251378882,-9.977687761160047e-05,-9.535124777612293e-05,-1.8642799553504814e-06
27,-0.015869140625,0.021484375,0.959716796875,0.4541984732824427,-0.5091603053435114,-0.0633587786259542,0.9999024431047527,0.010672248435953867,-0.009837981869941722,-0.0048376825181255575,0.02142005572549287,0.021240753830807674,-0.009837981869941722,-9.988012617751296e-05,-9.569260134402472e-05,-1.7355949275129596e-06
28,-0.0146484375,0.022216796875,0.951171875,0.42366412213740456,-0.5251908396946565,-0.0717557251908397,0.9998465712476415,0.015395325912720652,-0.010139744503956011,-0.004966652808141538,0.030860294043307264,0.030637794104145747,-0.010139744503956011,-9.965853499359268e-05,-9.583724623080144e-05,-2.106044759217668e-06
29,-0.012451171875,0.02294921875,0.959228515625,0.2404580152671756,-0.4908396946564885,-0.06641221374045801,0.9999004444342204,0.011969190102043442,-0.010400865204314052,-0.005135579252557542,0.023995435557507768,0.0238153107103019,-0.010400865204314052,-9.947143578181826e-05,-9.580879167475417e-05,-2.4987795318182517e-06
30,-0.02197265625,0.022216796875,0.964599609375,0.2198473282442748,-0.4687022900763359,-0.07099236641221374,0.9998768365801899,0.012129813975790564,-0.010875337335039745,-0.005335461314747325,0.024352169472046728,0.02412954518898918,-0.010875337335039745,-9.95720389883088e-05,-9.577514115332428e-05,-2.1782401601838e-06
31,-0.019775390625,0.027587890625,0.96337890625,0.2297709923664122,-0.4908396946564885,-0.07404580152671755,0.999813942016971,0.015630901909747384,-0.011306673729727393,-0.005498798119852422,0.03137574913912878,0.031089092820162027,-0.011306673729727393,-9.993772383181532e-05,-9.565856977330522e-05,-1.7382609411903313e-06
32,-0.012939453125,0.016845703125,0.960693359375,0.26564885496183205,-0.518320610687023,-0.07557251908396946,0.9998784319211266,0.012606086428550057,-0.011535404425206114,-0.005676788676793086,0.02529624046064048,0.025068609267744367,-0.011535404425206114,-9.988953805612252e-05,-9.567129702188392e-05,-1.7266962592475204e-06
33,-0.009033203125,0.03759765625,0.950927734375,0.25267175572519085,-0.482442748091603,-0.06412213740458016,0.9998304762908279,0.016768759180824596,-0.011712911060977924,-0.005774044377457481,0.03359687977433098,0.03334436446425645,-0.011712911060977924,-9.939280600335084e-05,-9.555298699840896e-05,-2.1332845189758505e-06
34,-0.00048828125,0.020751953125,0.95556640625,0.2351145038167939,-0.483206106870229,-0.0732824427480916,0.9998807855772097,0.014179783037386179,-0.011862266402097655,-0.005909590971641706,0.02837852307157616,0.02819232619899984,-0.011862266402097655,-9.880915181227912e-05,-9.52012901084924e-05,-2.5689174372791115e-06
35,-0.010986328125,0.0205078125,0.95654296875,0.2534351145038168,-0.5,-0.06717557251908397,0.9999008996704695,0.012170687829291316,-0.012290646775578134,-0.006102027237771063,0.02438569460242122,0.024192791585091546,-0.012290646775578134,-9.85511152100103e-05,-9.553539825176608e-05,-2.561124975635296e-06
36,-0.021240234375,0.017578125,0.95556640625,0.3458015267175573,-0.4725190839694656,-0.07633587786259542,0.9998949844537506,0.011423631146588443,-0.012772157271564503,-0.006314138532650862,0.022928168668503647,0.02270255231747917,-0.012772157271564503,-9.912862054730732e-05,-9.605196365887788e-05,-2.4306225004322997e-06
37,-0.0146484375,0.02587890625,0.95263671875,0.40381679389312974,-0.4931297709923664,-0.06717557251908397,0.999831184059766,0.015565554996169056,-0.01315227549920759,-0.006462444890200822,0.031228767094877628,0.030929602663666775,-0.01315227549920759,-9.973784519612297e-05,-9.59957949661126e-05,-2.5271518367479656e-06
38,-0.01318359375,0.02490234375,0.95166015625,0.3709923664122137,-0.5,-0.0732824427480916,0.9998847952165739,0.012451545794840415,-0.013424462818273456,-0.0066428060433449685,0.02497857700134108,0.02473731908828175,-0.013424462818273456,-9.962224721337343e-05,-9.567254357247349e-05,-2.716729635248411e-06
39,-0.0146484375,0.024169921875,0.953857421875,0.3251908396946565,-0.4877862595419847,-0.0648854961832061,0.9998481390127026,0.013591207912470387,-0.013891625629264414,-0.006830056097939667,0.027301715559621513,0.02699590934117375,-0.013891625629264414,-9.942244082685664e-05,-9.553377591052421e-05,-2.785477936231648e-06
40,-0.01123046875,0.027587890625,0.958251953125,0.2786259541984733,-0.4755725190839695,-0.0717557251908397,0.9998520729059477,0.015268107504953325,-0.013969987473434854,-0.0069269901653394444,0.030590499078847568,0.030324821359556005,-0.013969987473434854,-9.937263459427368e-05,-9.550835679477044e-05,-2.5891873286486874e-06
41,-0.001708984375,0.01708984375,0.954345703125,0.1969465648854962,-0.4984732824427481,-0.0648854961832061,0.9999009300702939,0.012120451995548374,-0.014144465169076099,-0.007058312694393712,0.024257672323244196,0.024069726638424622,-0.014144465169076099,-9.899838075992128e-05,-9.561632154250852e-05,-2.410245994296284e-06
42,-0.014892578125,0.02294921875,0.946044921875,0.21221374045801528,-0.4977099236641221,-0.05114503816793893,0.9998865438836988,0.012563912935399662,-0.014538203004692168,-0.007217699101699865,0.02518788978564329,0.02494619718798875,-0.014538203004692168,-9.877192240190024e-05,-9.591490755355972e-05,-2.7086899800252497e-06
43,-0.01318359375,0.02880859375,0.953857421875,0.27022900763358776,-0.5106870229007634,-0.06793893129770992,0.9998304145191673,0.015791466684345345,-0.014964149587900561,-0.0073888845097303795,0.03167265915669585,0.03134934939014186,-0.014964149587900561,-9.914903935166972e-05,-9.573651601950728e-05,-3.024771773544729e-06
44,-0.012939453125,0.022705078125,0.961181640625,0.4251908396946565,-0.4969465648854962,-0.08702290076335878,0.9998734929393219,0.012771278418636971,-0.015370419758571834,-0.007613228796276692,0.025629753163286344,0.025347578409099028,-0.015370419758571834,-9.938188430200057e-05,-9.54442924351627e-05,-2.6533686770005667e-06
45,-0.009033203125,0.024169921875,0.9560546875,0.4129770992366412,-0.5145038167938931,-0.07404580152671755,0.9998828040320014,0.013194344730009156,-0.015474327984053215,-0.007727806068363788,0.026400339064514236,0.026184662228409185,-0.015474327984053215,-9.9232690971137e-05,-9.55698402350214e-05,-2.2234136273870027e-06
46,-0.016357421875,0.02734375,0.961181640625,0.3748091603053435,-0.5122137404580153,-0.0717557251908397,0.9998572970801477,0.014470220446875974,-0.015967812916854274,-0.00793217231472388,0.028998458758578132,0.028710694671757565,-0.015967812916854274,-9.92157940752165e-05,-9.557133737538045e-05,-2.1698956377164987e-06
47,-0.015380859375,0.02392578125,0.955322265625,0.2786259541984733,-0.4877862595419847,-0.07251908396946563,0.9998569321799985,0.013445376911808785,-0.01646160330465894,-0.00814705055549993,0.02699392214949512,0.026670988209375718,-0.01646160330465894,-9.945739129504393e-05,-9.54588300550726e-05,-2.185662779418912e-06
48,-0.02734375,0.021240234375,0.952392578125,0.3305343511450381,-0.4916030534351145,-0.07480916030534351,0.9998388230571184,0.013056323483962382,-0.016971159687855678,-0.00836704172104777,0.02626705159728233,0.025892845771967505,-0.016971159687855678,-9.989231172476194e-05,-9.561898318159758e-05,-2.425270709136929e-06
49,-0.015380859375,0.029541015625,0.958740234375,0.3190839694656489,-0.518320610687023,-0.07709923664122137,0.9997961784311855,0.017188905113290562,-0.01718096614642063,-0.00848215184390553,0.03448783910257153,0.0340858054850519,-0.01718096614642063,-0.00010016333429819969,-9.56273934185308e-05,-2.5559124231996717e-06
50,-0.01708984375,0.02490234375,0.951904296875,0.2633587786259542,-0.5137404580152671,-0.06106870229007633,0.9998315067465261,0.0143817358692295,-0.017570403344984917,-0.008678816000958123,0.028894200997287955,0.028512855662577812,-0.017570403344984917,-9.98997180012694e-05,-9.538803663191056e-05,-2.475401595019392e-06
51,-0.009033203125,0.024169921875,0.959228515625,0.2778625954198473,-0.4801526717557252,-0.07633587786259542,0.9998736221645176,0.012851274951404234,-0.01770671181832459,-0.008813391013692093,0.025758109491326123,0.025475530572933495,-0.01770671181832459,-9.948921741025269e-05,-9.543543106013844e-05,-2.479940066502704e-06
52,-0.014892578125,0.025634765625,0.951904296875,0.2351145038167939,-0.5076335877862596,-0.06106870229007633,0.9998451590632115,0.013876398774834145,-0.018155367150525927,-0.00899445442707832,0.027862276575284072,0.02750234590955164,-0.018155367150525927,-9.928257373898341e-05,-9.555856173949908e-05,-2.47471241085839e-06
53,-0.00048828125,0.022216796875,0.954833984375,0.35419847328244275,-0.4938931297709924,-0.07557251908396946,0.9998708056829624,0.013163552461033467,-0.018270875158728567,-0.009117641563972646,0.026352378731233264,0.02608662111187955,-0.018270875158728567,-9.90143266229996e-05,-9.558941760262388e-05,-2.5848832636246067e-06
54,-0.01416015625,0.022705078125,0.959228515625,0.3816793893129771,-0.4946564885496183,-0.0717557251908397,0.9998620009942654,0.013077340144793073,-0.01875619495474406,-0.009322964021327552,0.02623417858803501,0.025910130791485266,-0.01875619495474406,-9.878304919689411e-05,-9.571218785772054e-05,-2.512297243769104e-06
55,-0.012451171875,0.02978515625,0.961181640625,0.3061068702290076,-0.4961832061068702,-0.06030534351145037,0.9997996930432848,0.01665091503783127,-0.019142663742795822,-0.009475615862046474,0.03341323880701121,0.03298558546743359,-0.019142663742795822,-9.905985830916977e-05,-9.55921283853813e-05,-2.1665477622947515e-06
56,-0.01416015625,0.028564453125,0.95849609375,0.2251908396946565,-0.4862595419847328,-0.06412213740458016,0.9998261813404729,0.014120052841987293,-0.019566586614219825,-0.009679038270533773,0.028384961799357112,0.027965504981716117,-0.019566586614219825,-9.935257833972237e-05,-9.524982298676791e-05,-2.0198146678473363e-06
57,-0.010986328125,0.026123046875,0.96728515625,0.20534351145038168,-0.4625954198473282,-0.06870229007633588,0.9998590830188993,0.013360902099825463,-0.019642306470494097,-0.00978504599363619,0.02677538952151785,0.026459651910973842,-0.019642306470494097,-9.931935471922188e-05,-9.519834822338061e-05,-1.8889347973468777e-06
58,-0.015869140625,0.022705078125,0.9541015625,0.1984732824427481,-0.4900763358778626,-0.07709923664122137,0.9998528003292608,0.012776660679684596,-0.020147417178500056,-0.010002671332451894,0.025665430843712606,0.025296656333729683,-0.020147417178500056,-9.93319552589812e-05,-9.544308371337587e-05,-1.8527072121061726e-06
59,-0.012451171875,0.026123046875,0.9599609375,0.2267175572519084,-0.4969465648854962,-0.07938931297709924,0.9997919076857246,0.016157509930032413,-0.020607069798934303,-0.01018821760852542,0.032463083723069115,0.03198451602887606,-0.020607069798934303,-9.94090856653775e-05,-9.558724015116179e-05,-2.143460665377481e-06
60,-0.013916015625,0.024169921875,0.9404296875,0.28931297709923665,-0.5106870229007634,-0.07099236641221374,0.9998443515283565,0.012809160115334497,-0.02091603478275559,-0.010377570146313506,0.02574957763612996,0.025351192238957078,-0.02091603478275559,-9.939288718594943e-05,-9.55464364410714e-05,-2.6643715609494244e-06
61,-0.02978515625,0.02685546875,0.94140625,0.3687022900763359,-0.5190839694656488,-0.08091603053435115,0.999801765765988,0.014178692524466303,-0.021455041428565018,-0.010597839064926517,0.02855342504163535,0.02805491673282451,-0.021455041428565018,-9.97802664935642e-05,-9.54943755824434e-05,-3.472893446689193e-06
62,-0.015869140625,0.02392578125,0.95751953125,0.40381679389312974,-0.5053435114503817,-0.06946564885496183,0.9998560719830726,0.011610271872326852,-0.021656519924119825,-0.010757261029202422,0.023352425231912353,0.022969431913074535,-0.021656519924119825,-0.00010026674655543968,-9.548653508100115e-05,-3.5138168679397035e-06
63,-0.01220703125,0.025634765625,0.95263671875,0.3183206106870229,-0.483969465648855,-0.08091603053435115,0.9997957184670311,0.016112777894084346,-0.021993154254726793,-0.010909214169385303,0.03234570554762393,0.031872813410589645,-0.021993154254726793,-9.987472794975047e-05,-9.552176831767308e-05,-2.8044154497504803e-06
64,-0.0126953125,0.026611328125,0.966064453125,0.2801526717557252,-0.4900763358778626,-0.08625954198473282,0.9998347590238715,0.013045736857718851,-0.022437708312529645,-0.011140542394793878,0.026225941411080856,0.02579935110657559,-0.022437708312529645,-9.935143324454667e-05,-9.548057045595072e-05,-2.30553480704668e-06
65,-0.000732421875,0.0283203125,0.966796875,0.2816793893129771,-0.5083969465648855,-0.05419847328244275,0.9998294865331034,0.014623042647629586,-0.022449145399089487,-0.011207236638249175,0.029273364717768473,0.028917360659135312,-0.022449145399089487,-9.898573270354445e-05,-9.534686723226056e-05,-1.7384182504194267e-06
66,-0.021240234375,0.029052734375,0.9580078125,0.27404580152671754,-0.4984732824427481,-0.0717557251908397,0.9998073259785772,0.015412330216649768,-0.022964397799121735,-0.011418765667347069,0.030919849180487333,0.030471457036044133,-0.022964397799121735,-9.891147021386836e-05,-9.521772603247686e-05,-1.5848100576183576e-06
67,-0.00341796875,0.02490234375,0.954833984375,0.3061068702290076,-0.4900763358778626,-0.06412213740458016,0.9998445360230096,0.013336705246174415,-0.0230654129670653,-0.011528801523323579,0.026680511589714424,0.026364805551985497,-0.0230654129670653,-9.919073917068492e-05,-9.524063061728863e-05,-2.0838055769349136e-06
68,-0.01513671875,0.01904296875,0.958251953125,0.3320610687022901,-0.4748091603053435,-0.083206106870229,0.9998497880995237,0.012384416676274176,-0.023577404703535976,-0.011752212239972658,0.02483823863227342,0.024476468084413047,-0.023577404703535976,-9.911105703490564e-05,-9.558225841874748e-05,-2.3825414099056504e-06
69,-0.021240234375,0.0283203125,0.954345703125,0.3045801526717557,-0.4977099236641221,-0.059541984732824425,0.9998121136456428,0.014169959760852904,-0.02401021719877846,-0.011924352080865766,0.02847669997016334,0.028000318307243192,-0.02401021719877846,-9.940697349690069e-05,-9.5749995266441e-05,-2.391592637525658e-06
70,-0.00830078125,0.02392578125,0.959716796875,0.23587786259541985,-0.4770992366412214,-0.06412213740458016,0.9998559859696675,0.011765755917151916,-0.024138056588253288,-0.012044527152312882,0.02358161486980351,0.023246790789063713,-0.024138056588253288,-9.968126118935768e-05,-9.55420072153771e-05,-2.3668080643576562e-06
71,-0.0166015625,0.019287109375,0.945556640625,0.2709923664122137,-0.4900763358778626,-0.0633587786259542,0.9998475688168165,0.011428742483797997,-0.02456807443633613,-0.012227272857092748,0.022978673611771284,0.022576433870338593,-0.02456807443633613,-9.939847762393919e-05,-9.56499802981718e-05,-2.5539952020641524e-06
72,-0.014892578125,0.0302734375,0.95654296875,0.3137404580152672,-0.482442748091603,-0.08549618320610687,0.9997863871642911,0.015401222046115689,-0.02500965145544453,-0.012413055867339191,0.030951633940133214,0.030418202445115738,-0.02500965145544453,-9.944595103540611e-05,-9.571566036644555e-05,-2.851712754156097e-06
73,-0.0009765625,0.027587890625,0.94970703125,0.3244274809160305,-0.4916030534351145,-0.05877862595419848,0.9998023350202493,0.015424358880188168,-0.025015325598091956,-0.012490819433602371,0.03087671212151413,0.03046200518782848,-0.025015325598091956,-9.921027759310372e-05,-9.533930984590229e-05,-2.8174553274787155e-06
74,-0.013916015625,0.026123046875,0.9599609375,0.3274809160305344,-0.5106870229007634,-0.07404580152671755,0.9997997683875884,0.014952087248748263,-0.025536839654193896,-0.01271074775620317,0.0300029389908411,0.029522370601200505,-0.025536839654193896,-9.879077037991989e-05,-9.52310453825854e-05,-2.6237781924198512e-06
75,-0.017333984375,0.027099609375,0.95703125,0.3190839694656489,-0.5,-0.06412213740458016,0.9997805865909757,0.015027753209821944,-0.026029431366217076,-0.012912794832042284,0.030231699313657955,0.029665162057521535,-0.026029431366217076,-9.91765372271558e-05,-9.534820402964163e-05,-2.356468867780798e-06
76,-0.014404296875,0.029052734375,0.96044921875,0.32213740458015266,-0.4900763358778626,-0.07786259541984733,0.9997242115541524,0.0169989778468194,-0.02658056907872316,-0.013128633350136257,0.034250501501046554,0.03354852556538264,-0.02658056907872316,-9.959515476156059e-05,-9.528430700142654e-05,-2.1586313240605917e-06
77,-0.01806640625,0.0283203125,0.963134765625,0.2114503816793893,-0.4847328244274809,-0.06641221374045801,0.9997879502219369,0.01353481688160558,-0.02682982769057604,-0.01330637911114087,0.027283178122295724,0.026706869540649037,-0.02682982769057604,-9.962460405073145e-05,-9.517928079332904e-05,-1.9927681132314467e-06
78,-0.017822265625,0.02783203125,0.949462890625,0.17099236641221374,-0.4656488549618321,-0.06870229007633588,0.9997225345642637,0.016661938347152738,-0.027264922259305713,-0.013468915091878015,0.03359077967056479,0.03287171360403279,-0.027264922259305713,-9.973095876096044e-05,-9.518190785011147e-05,-2.11743337033544e-06
79,-0.030029296875,0.0166015625,0.957275390625,0.26564885496183205,-0.4870229007633588,-0.0648854961832061,0.9997456361994164,0.014029462245167105,-0.027689045197689003,-0.013686353214225363,0.02836786106781233,0.027671294149799908,-0.027689045197689003,-0.00010011538841307663,-9.550520284865752e-05,-2.5384841162016395e-06
80,-0.019287109375,0.031005859375,0.957275390625,0.19541984732824427,-0.4954198473282443,-0.06717557251908397,0.9997129805591576,0.017785283221848087,-0.02783224358099537,-0.013769799243645905,0.03579973837480138,0.0350777505595597,-0.02783224358099537,-0.0001004486018258728,-9.57162074470676e-05,-2.4871760446227856e-06
81,-0.0146484375,0.02294921875,0.9580078125,0.3106870229007633,-0.5145038167938931,-0.06870229007633588,0.9997748719541392,0.014508792265445611,-0.028095385042255755,-0.013950371748632485,0.029205024850106228,0.02861014870235389,-0.028095385042255755,-0.0001000982166351475,-9.547570100747714e-05,-2.2710681976475083e-06
82,-0.025146484375,0.025390625,0.962890625,0.2595419847328244,-0.4801526717557252,-0.06564885496183206,0.9997515658004974,0.01428452769411402,-0.02858812128052525,-0.014155812027857612,0.028843164742318243,0.028161261778395893,-0.02858812128052525,-9.986489266372318e-05,-9.546231122474772e-05,-2.1170899293481757e-06
83,-0.028564453125,0.0234375,0.95947265625,0.2977099236641221,-0.467175572519084,-0.0916030534351145,0.9997284211642877,0.013506705270264988,-0.029175441350201843,-0.014418311219518469,0.027374006126731167,0.0266197302329609,-0.029175441350201843,-0.00010036598560391644,-9.559726631884614e-05,-1.946796150791421e-06
84,-0.014892578125,0.0263671875,0.953369140625,0.33587786259541985,-0.4984732824427481,-0.06717557251908397,0.9997615189705322,0.014496505324673854,-0.029246157144816123,-0.014514337221385794,0.02921075008375984,0.028569168220768874,-0.029246157144816123,-0.00010045860210210818,-9.55616534303766e-05,-2.1492759302331797e-06
85,-0.016357421875,0.026611328125,0.9599609375,0.32290076335877865,-0.4816793893129771,-0.06641221374045801,0.9997581429700568,0.013032128837381463,-0.029711252350439636,-0.014725904185509142,0.026355933746912436,0.025676955491940785,-0.029711252350439636,-9.989739935149588e-05,-9.545830257281254e-05,-2.375426695245894e-06
86,-0.03125,0.025390625,0.96826171875,0.2587786259541985,-0.5083969465648855,-0.08015267175572519,0.9997128629200459,0.013718821461354048,-0.030252379282626772,-0.014948521522556879,0.027823250915253273,0.027022901096731982,-0.030252379282626772,-0.00010000281702307087,-9.54050113185211e-05,-1.992563116820878e-06
87,-0.01416015625,0.019775390625,0.950439453125,0.2694656488549618,-0.4870229007633588,-0.07251908396946563,0.9997755826133476,0.01225063366518245,-0.030388172418369,-0.015089843511395756,0.024755962619475425,0.02412838963636145,-0.030388172418369,-0.00010035881986769784,-9.560229608962725e-05,-1.8602847114478408e-06
88,-0.0302734375,0.02685546875,0.965087890625,0.332824427480916,-0.5061068702290077,-0.0816793893129771,0.9997235612672214,0.013897184408139413,-0.030922895126699657,-0.015303820304823874,0.028140026764312848,0.027364740474435795,-0.030922895126699657,-0.0001002801916354116,-9.573735849428696e-05,-2.1783849947866032e-06
